,Accident ID,road category,traffic regime,total number of traffic lanes,existence of reserved lanes,plan layout,surface condition,development - infrastructure,situation of the accident,maximum authorized speed at the scene and at the time of the accident
311,201900000312,4.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,50.0
312,201900000313,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,110.0
313,201900000314,4.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,50.0
314,201900000315,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
315,201900000316,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,50.0
316,201900000317,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
317,201900000318,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,30.0
318,201900000319,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
319,201900000320,4.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,15.0
320,201900000321,4.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,30.0
321,201900000322,4.0,,0.0,0.0,1.0,2.0,0.0,1.0,50.0
322,201900000323,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
323,201900000324,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
324,201900000325,4.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,50.0
325,201900000326,3.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,50.0
326,201900000327,4.0,2.0,2.0,0.0,1.0,1.0,9.0,1.0,50.0
327,201900000328,7.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
328,201900000329,4.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,50.0
329,201900000330,2.0,,0.0,0.0,1.0,1.0,0.0,1.0,50.0
330,201900000331,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
331,201900000332,7.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,50.0
332,201900000333,4.0,3.0,2.0,1.0,1.0,1.0,5.0,1.0,50.0
333,201900000334,9.0,,0.0,0.0,1.0,1.0,0.0,1.0,30.0
334,201900000335,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
335,201900000336,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
336,201900000337,4.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,30.0
337,201900000338,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,80.0
338,201900000339,6.0,,,0.0,1.0,1.0,0.0,1.0,30.0
339,201900000340,4.0,1.0,1.0,0.0,2.0,1.0,5.0,1.0,30.0
340,201900000341,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
341,201900000342,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
342,201900000343,4.0,3.0,2.0,0.0,1.0,1.0,9.0,1.0,30.0
343,201900000344,4.0,,3.0,0.0,1.0,1.0,0.0,1.0,50.0
344,201900000345,4.0,2.0,0.0,0.0,1.0,1.0,5.0,1.0,50.0
345,201900000346,4.0,1.0,1.0,0.0,3.0,1.0,9.0,1.0,50.0
346,201900000347,2.0,3.0,4.0,0.0,1.0,1.0,5.0,1.0,50.0
347,201900000348,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
348,201900000349,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
349,201900000350,4.0,,1.0,0.0,1.0,1.0,0.0,1.0,30.0
350,201900000351,4.0,,1.0,0.0,1.0,1.0,0.0,1.0,30.0
351,201900000352,4.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,50.0
352,201900000353,4.0,,1.0,0.0,1.0,2.0,0.0,1.0,30.0
353,201900000354,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
354,201900000355,4.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,50.0
355,201900000356,3.0,1.0,1.0,0.0,3.0,2.0,3.0,1.0,30.0
356,201900000357,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
357,201900000358,4.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,50.0
358,201900000359,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0
359,201900000360,4.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
360,201900000361,3.0,,2.0,0.0,1.0,1.0,0.0,1.0,30.0
361,201900000362,4.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,50.0
362,201900000363,3.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,90.0
363,201900000364,9.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,70.0
364,201900000365,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
365,201900000366,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,90.0
366,201900000367,7.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
367,201900000368,4.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,50.0
368,201900000369,3.0,3.0,4.0,0.0,3.0,2.0,3.0,1.0,90.0
369,201900000370,2.0,3.0,4.0,0.0,2.0,2.0,3.0,1.0,90.0
370,201900000371,4.0,,1.0,0.0,1.0,1.0,0.0,1.0,30.0
371,201900000372,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,30.0
372,201900000373,3.0,2.0,4.0,0.0,2.0,2.0,0.0,1.0,50.0
373,201900000374,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50.0
374,201900000375,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,30.0
375,201900000376,3.0,2.0,4.0,1.0,1.0,1.0,5.0,1.0,50.0
376,201900000377,4.0,1.0,2.0,3.0,1.0,1.0,9.0,1.0,50.0
377,201900000378,4.0,,,3.0,1.0,1.0,0.0,1.0,50.0
378,201900000379,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
379,201900000380,4.0,1.0,,0.0,1.0,1.0,0.0,1.0,50.0
380,201900000381,4.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,50.0
381,201900000382,4.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,50.0
382,201900000383,3.0,2.0,6.0,0.0,1.0,1.0,9.0,1.0,10.0
383,201900000384,3.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
384,201900000385,4.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,50.0
385,201900000386,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
386,201900000387,3.0,1.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
387,201900000388,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
388,201900000389,3.0,2.0,3.0,0.0,1.0,1.0,8.0,1.0,50.0
389,201900000390,3.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,50.0
390,201900000391,4.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,50.0
391,201900000392,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0
392,201900000393,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
393,201900000394,3.0,,2.0,0.0,1.0,1.0,0.0,1.0,50.0
394,201900000395,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
395,201900000396,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
396,201900000397,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
397,201900000398,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
398,201900000399,4.0,2.0,2.0,0.0,1.0,1.0,0.0,,50.0
399,201900000400,4.0,2.0,2.0,0.0,1.0,2.0,6.0,1.0,50.0
400,201900000401,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
401,201900000402,4.0,2.0,2.0,0.0,4.0,1.0,0.0,1.0,50.0
402,201900000403,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
403,201900000404,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,110.0
404,201900000405,4.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,50.0
405,201900000406,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
406,201900000407,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
407,201900000408,4.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,50.0
408,201900000409,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
409,201900000410,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
410,201900000411,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
411,201900000412,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
412,201900000413,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0
413,201900000414,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,50.0
414,201900000415,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
415,201900000416,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
416,201900000417,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,50.0
417,201900000418,3.0,2.0,8.0,0.0,1.0,1.0,5.0,1.0,50.0
418,201900000419,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
419,201900000420,4.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
420,201900000421,3.0,2.0,0.0,0.0,1.0,2.0,9.0,8.0,30.0
421,201900000422,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,50.0
422,201900000423,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
423,201900000424,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
424,201900000425,4.0,2.0,2.0,0.0,3.0,2.0,0.0,1.0,50.0
425,201900000426,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,50.0
426,201900000427,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
427,201900000428,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
428,201900000429,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
429,201900000430,4.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,50.0
430,201900000431,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
431,201900000432,3.0,3.0,5.0,0.0,2.0,1.0,0.0,1.0,50.0
432,201900000433,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
433,201900000434,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
434,201900000435,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
435,201900000436,7.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
436,201900000437,3.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,50.0
437,201900000438,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
438,201900000439,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
439,201900000440,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
440,201900000441,4.0,,0.0,0.0,1.0,1.0,9.0,1.0,10.0
441,201900000442,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
442,201900000443,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,50.0
443,201900000444,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
444,201900000445,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
445,201900000446,3.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
446,201900000447,7.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,30.0
447,201900000448,3.0,3.0,4.0,0.0,1.0,1.0,0.0,4.0,50.0
448,201900000449,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
449,201900000450,3.0,,6.0,0.0,1.0,2.0,2.0,1.0,50.0
450,201900000451,3.0,1.0,3.0,0.0,1.0,2.0,0.0,1.0,50.0
451,201900000452,4.0,,2.0,0.0,1.0,1.0,0.0,1.0,30.0
452,201900000453,3.0,2.0,4.0,0.0,1.0,1.0,0.0,4.0,50.0
453,201900000454,3.0,,4.0,0.0,1.0,1.0,4.0,1.0,50.0
454,201900000455,3.0,3.0,4.0,3.0,1.0,1.0,0.0,1.0,50.0
455,201900000456,3.0,2.0,6.0,2.0,1.0,1.0,0.0,1.0,10.0
456,201900000457,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
457,201900000458,9.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,50.0
458,"201900000459,9,""REPUBLIQUE (AVENUE DE LA """"COTE PAIRS"""",0,,2,2,0,1,0,0,1,,,2,0,1,50",,,,,,,,,
459,201900000460,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
460,201900000461,3.0,1.0,3.0,0.0,3.0,1.0,9.0,1.0,50.0
461,201900000462,4.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,50.0
462,201900000463,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
463,201900000464,3.0,,0.0,0.0,1.0,1.0,0.0,1.0,50.0
464,201900000465,4.0,1.0,0.0,0.0,3.0,1.0,5.0,1.0,50.0
465,201900000466,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
466,201900000467,9.0,,0.0,0.0,1.0,1.0,9.0,6.0,50.0
467,201900000468,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
468,201900000469,4.0,2.0,6.0,3.0,1.0,1.0,0.0,1.0,50.0
469,201900000470,3.0,2.0,2.0,0.0,2.0,3.0,9.0,2.0,50.0
470,201900000471,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,110.0
471,201900000472,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
472,201900000473,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
473,201900000474,4.0,,2.0,0.0,1.0,1.0,0.0,1.0,50.0
474,201900000475,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
475,201900000476,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
476,201900000477,4.0,2.0,2.0,0.0,1.0,8.0,0.0,1.0,50.0
477,201900000478,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
478,201900000479,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
479,201900000480,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
480,201900000481,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
481,201900000482,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
482,201900000483,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
483,201900000484,4.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
484,201900000485,4.0,2.0,5.0,3.0,1.0,1.0,,6.0,50.0
485,201900000486,2.0,2.0,4.0,0.0,1.0,1.0,5.0,1.0,50.0
486,201900000487,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
487,201900000488,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
488,201900000489,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
489,201900000490,4.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,50.0
490,201900000491,9.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,5.0
491,201900000492,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
492,201900000493,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
493,201900000494,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
494,201900000495,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
495,201900000496,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,20.0
496,201900000497,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
497,201900000498,3.0,3.0,3.0,0.0,1.0,1.0,9.0,1.0,50.0
498,201900000499,4.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
499,201900000500,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
500,201900000501,4.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,50.0
501,201900000502,3.0,2.0,8.0,0.0,1.0,2.0,0.0,1.0,50.0
502,201900000503,3.0,2.0,4.0,3.0,1.0,2.0,0.0,1.0,50.0
503,201900000504,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
504,201900000505,3.0,3.0,,0.0,1.0,1.0,0.0,1.0,50.0
505,201900000506,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
506,201900000507,5.0,2.0,1.0,0.0,2.0,1.0,6.0,1.0,50.0
507,201900000508,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
508,201900000509,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
509,201900000510,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,80.0
510,201900000511,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,80.0
511,201900000512,2.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,110.0
512,201900000513,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,80.0
513,201900000514,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
514,201900000515,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
515,201900000516,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
516,201900000517,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
517,201900000518,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
518,201900000519,2.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,80.0
519,201900000520,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
520,201900000521,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
521,201900000522,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
522,201900000523,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,70.0
523,201900000524,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,80.0
524,201900000525,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
525,201900000526,4.0,2.0,2.0,0.0,4.0,1.0,0.0,1.0,50.0
526,201900000527,3.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,80.0
527,201900000528,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
528,201900000529,3.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,80.0
529,201900000530,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
530,201900000531,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
531,201900000532,3.0,2.0,2.0,0.0,1.0,1.0,9.0,1.0,50.0
532,201900000533,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
533,201900000534,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
534,201900000535,3.0,2.0,2.0,0.0,3.0,1.0,2.0,8.0,80.0
535,201900000536,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
536,201900000537,3.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,80.0
537,201900000538,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,80.0
538,201900000539,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
539,201900000540,3.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,50.0
540,201900000541,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
541,201900000542,3.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,80.0
542,201900000543,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,80.0
543,201900000544,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
544,201900000545,3.0,2.0,2.0,0.0,1.0,1.0,9.0,1.0,30.0
545,201900000546,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
546,201900000547,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
547,201900000548,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
548,201900000549,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
549,201900000550,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,90.0
550,201900000551,3.0,3.0,4.0,0.0,1.0,2.0,0.0,1.0,90.0
551,201900000552,7.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
552,201900000553,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
553,201900000554,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
554,201900000555,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
555,201900000556,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
556,201900000557,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,30.0
557,201900000558,4.0,2.0,4.0,,1.0,1.0,0.0,1.0,30.0
558,201900000559,4.0,2.0,3.0,0.0,1.0,2.0,0.0,1.0,50.0
559,201900000560,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
560,201900000561,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,30.0
561,201900000562,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
562,201900000563,4.0,2.0,3.0,3.0,1.0,2.0,,6.0,50.0
563,201900000564,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
564,201900000565,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,30.0
565,201900000566,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
566,201900000567,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,30.0
567,201900000568,4.0,2.0,4.0,,1.0,2.0,0.0,1.0,50.0
568,201900000569,4.0,1.0,1.0,,1.0,2.0,0.0,1.0,50.0
569,201900000570,4.0,2.0,4.0,0.0,1.0,2.0,5.0,1.0,50.0
570,201900000571,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
571,201900000572,3.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,30.0
572,201900000573,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
573,201900000574,3.0,2.0,4.0,1.0,1.0,1.0,8.0,4.0,50.0
574,201900000575,5.0,1.0,1.0,0.0,1.0,2.0,0.0,8.0,30.0
575,201900000576,3.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
576,201900000577,4.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,50.0
577,201900000578,3.0,2.0,4.0,0.0,1.0,1.0,2.0,1.0,50.0
578,201900000579,3.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
579,201900000580,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
580,201900000581,3.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,30.0
581,201900000582,4.0,1.0,1.0,0.0,1.0,2.0,9.0,1.0,50.0
582,201900000583,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
583,201900000584,3.0,2.0,2.0,0.0,1.0,1.0,9.0,1.0,50.0
584,201900000585,4.0,,8.0,0.0,1.0,1.0,0.0,1.0,50.0
585,201900000586,9.0,,0.0,0.0,1.0,1.0,0.0,1.0,30.0
586,201900000587,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
587,201900000588,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
588,201900000589,9.0,3.0,0.0,0.0,1.0,2.0,6.0,1.0,50.0
589,201900000590,4.0,2.0,2.0,0.0,1.0,1.0,0.0,8.0,50.0
590,201900000591,3.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,50.0
591,201900000592,7.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
592,201900000593,3.0,2.0,5.0,0.0,1.0,1.0,0.0,1.0,50.0
593,201900000594,9.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
594,201900000595,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
595,201900000596,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
596,201900000597,3.0,2.0,2.0,0.0,1.0,2.0,0.0,4.0,50.0
597,201900000598,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,80.0
598,201900000599,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,30.0
599,201900000600,3.0,3.0,4.0,0.0,3.0,3.0,9.0,3.0,110.0
600,201900000601,3.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,80.0
601,201900000602,3.0,2.0,2.0,0.0,1.0,8.0,0.0,3.0,80.0
602,201900000603,3.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
603,201900000604,9.0,2.0,2.0,0.0,1.0,1.0,6.0,1.0,50.0
604,201900000605,4.0,2.0,2.0,0.0,1.0,2.0,0.0,3.0,
605,201900000606,2.0,,1.0,0.0,2.0,1.0,0.0,1.0,70.0
606,201900000607,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
607,201900000608,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
608,201900000609,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
609,201900000610,4.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,20.0
610,201900000611,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
611,201900000612,4.0,,2.0,0.0,1.0,6.0,0.0,8.0,
612,201900000613,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,80.0
613,201900000614,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,
614,201900000615,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
615,201900000616,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
616,201900000617,4.0,,1.0,0.0,1.0,1.0,0.0,1.0,50.0
617,201900000618,4.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,80.0
618,201900000619,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,80.0
619,201900000620,4.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,
620,201900000621,9.0,1.0,1.0,0.0,1.0,6.0,0.0,6.0,30.0
621,201900000622,3.0,3.0,4.0,0.0,1.0,1.0,0.0,3.0,90.0
622,201900000623,3.0,2.0,2.0,0.0,1.0,2.0,9.0,1.0,50.0
623,201900000624,3.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,70.0
624,201900000625,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
625,201900000626,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,
626,201900000627,3.0,2.0,2.0,0.0,4.0,2.0,2.0,1.0,70.0
627,201900000628,2.0,2.0,2.0,0.0,1.0,2.0,9.0,1.0,50.0
628,201900000629,1.0,3.0,4.0,0.0,1.0,1.0,0.0,8.0,110.0
629,201900000630,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,130.0
630,201900000631,1.0,3.0,3.0,0.0,1.0,2.0,0.0,1.0,130.0
631,201900000632,2.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,70.0
632,201900000633,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
633,201900000634,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
634,201900000635,3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
635,201900000636,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,30.0
